caseid,task,start_timestamp,end_timestamp,resource
154,O_ACCEPTED,2022-07-12 00:23:34.864,2022-07-12 00:59:59.74,SYSTEM
157,A_FINALIZED,2022-07-12 00:23:45.872,2022-07-12 01:05:37.353,SYSTEM
153,W_Call_after_offer,2022-07-12 00:55:12.017,2022-07-12 01:10:44.318,SYSTEM
152,W_Call_missing_information,2022-07-12 00:56:57.106,2022-07-12 01:11:24.077,SYSTEM
155,A_PARTLYSUBMITTED,2022-07-12 00:54:58.867,2022-07-12 01:13:58.935,SYSTEM
157,O_SELECTED,2022-07-12 01:05:37.353,2022-07-12 01:30:02.102,SYSTEM
157,O_CREATED,2022-07-12 01:30:02.102,2022-07-12 01:41:22.846,SYSTEM
153,O_SENT_BACK,2022-07-12 01:10:44.318,2022-07-12 01:48:28.843,SYSTEM
159,W_Fix_incomplete_submission,2022-07-12 00:24:01.818,2022-07-12 01:48:40.624,SYSTEM
158,A_FINALIZED,2022-07-12 00:35:45.007,2022-07-12 01:49:00.967,SYSTEM
150,A_APPROVED,2022-07-11 22:04:11.579,2022-07-12 01:49:38.005,SYSTEM
152,O_ACCEPTED,2022-07-12 01:11:24.077,2022-07-12 01:53:40.776,SYSTEM
154,A_APPROVED,2022-07-12 00:59:59.74,2022-07-12 01:56:37.534,SYSTEM
160,Start,2022-07-12 01:59:17.522,2022-07-12 01:59:17.522,SYSTEM
152,A_APPROVED,2022-07-12 01:53:40.776,2022-07-12 01:59:57.011,SYSTEM
161,Start,2022-07-12 02:08:21.04,2022-07-12 02:08:21.04,SYSTEM
158,O_SELECTED,2022-07-12 01:49:00.967,2022-07-12 02:08:58.82,SYSTEM
153,W_Assess_application,2022-07-12 01:48:28.843,2022-07-12 02:09:15.15,SYSTEM
160,A_SUBMITTED,2022-07-12 01:59:17.522,2022-07-12 02:14:29.454,SYSTEM
156,A_SUBMITTED,2022-07-11 22:20:34.714,2022-07-12 02:17:52.288,SYSTEM
157,O_SENT,2022-07-12 01:41:22.846,2022-07-12 02:19:44.374,SYSTEM
157,W_Call_after_offer,2022-07-12 02:19:44.374,2022-07-12 02:23:19.262,SYSTEM
158,O_CREATED,2022-07-12 02:08:58.82,2022-07-12 02:24:09.779,SYSTEM
159,A_PREACCEPTED,2022-07-12 01:48:40.624,2022-07-12 02:30:05.592,SYSTEM
157,O_SENT_BACK,2022-07-12 02:23:19.262,2022-07-12 02:33:23.05,SYSTEM
160,A_PARTLYSUBMITTED,2022-07-12 02:14:29.454,2022-07-12 02:34:36.843,SYSTEM
157,W_Assess_application,2022-07-12 02:33:23.05,2022-07-12 02:36:20.893,SYSTEM
161,A_SUBMITTED,2022-07-12 02:08:21.04,2022-07-12 02:36:41.142,SYSTEM
159,W_Complete_preaccepted_appl,2022-07-12 02:30:05.592,2022-07-12 02:38:40.653,SYSTEM
159,A_ACCEPTED,2022-07-12 02:38:40.653,2022-07-12 02:45:33.425,SYSTEM
155,W_Fix_incomplete_submission,2022-07-12 01:13:58.935,2022-07-12 02:49:06.41,SYSTEM
152,A_REGISTERED,2022-07-12 01:59:57.011,2022-07-12 02:49:59.099,SYSTEM
159,A_FINALIZED,2022-07-12 02:45:33.425,2022-07-12 02:50:57.769,SYSTEM
159,O_SELECTED,2022-07-12 02:50:57.769,2022-07-12 02:51:29.354,SYSTEM
153,W_Call_missing_information,2022-07-12 02:09:15.15,2022-07-12 02:51:49.355,SYSTEM
156,A_PARTLYSUBMITTED,2022-07-12 02:17:52.288,2022-07-12 02:52:26.734,SYSTEM
156,W_Fix_incomplete_submission,2022-07-12 02:52:26.734,2022-07-12 02:52:33.609,SYSTEM
155,A_PREACCEPTED,2022-07-12 02:49:06.41,2022-07-12 02:56:21.15,SYSTEM
155,W_Complete_preaccepted_appl,2022-07-12 02:56:21.15,2022-07-12 03:01:14.485,SYSTEM
158,O_SENT,2022-07-12 02:24:09.779,2022-07-12 03:01:15.188,SYSTEM
161,A_PARTLYSUBMITTED,2022-07-12 02:36:41.142,2022-07-12 03:02:15.313,SYSTEM
155,A_ACCEPTED,2022-07-12 03:01:14.485,2022-07-12 03:06:22.571,SYSTEM
158,W_Call_after_offer,2022-07-12 03:01:15.188,2022-07-12 03:10:57.607,SYSTEM
162,Start,2022-07-12 03:12:53.856,2022-07-12 03:12:53.856,SYSTEM
155,A_FINALIZED,2022-07-12 03:06:22.571,2022-07-12 03:12:57.402,SYSTEM
155,O_SELECTED,2022-07-12 03:12:57.402,2022-07-12 03:14:21.013,SYSTEM
159,O_CREATED,2022-07-12 02:51:29.354,2022-07-12 03:20:11.564,SYSTEM
155,O_CREATED,2022-07-12 03:14:21.013,2022-07-12 03:20:40.105,SYSTEM
157,W_Call_missing_information,2022-07-12 02:36:20.893,2022-07-12 03:22:43.83,SYSTEM
158,O_SENT_BACK,2022-07-12 03:10:57.607,2022-07-12 03:25:29.816,SYSTEM
161,W_Fix_incomplete_submission,2022-07-12 03:02:15.313,2022-07-12 03:26:57.467,SYSTEM
162,A_SUBMITTED,2022-07-12 03:12:53.856,2022-07-12 03:29:40.039,SYSTEM
157,O_ACCEPTED,2022-07-12 03:22:43.83,2022-07-12 03:30:31.431,SYSTEM
153,O_ACCEPTED,2022-07-12 02:51:49.355,2022-07-12 03:31:30.059,SYSTEM
161,A_PREACCEPTED,2022-07-12 03:26:57.467,2022-07-12 03:32:11.639,SYSTEM
154,A_REGISTERED,2022-07-12 01:56:37.534,2022-07-12 03:37:06.858,SYSTEM
162,A_PARTLYSUBMITTED,2022-07-12 03:29:40.039,2022-07-12 03:45:03.042,SYSTEM
156,A_PREACCEPTED,2022-07-12 02:52:33.609,2022-07-12 03:45:13.88,SYSTEM
160,W_Fix_incomplete_submission,2022-07-12 02:34:36.843,2022-07-12 03:51:30.244,SYSTEM
154,A_ACTIVATED,2022-07-12 03:37:06.858,2022-07-12 03:54:30.204,SYSTEM
154,End,2022-07-12 03:54:30.204,2022-07-12 03:54:30.204,SYSTEM
162,W_Fix_incomplete_submission,2022-07-12 03:45:03.042,2022-07-12 03:54:33.501,SYSTEM
156,W_Complete_preaccepted_appl,2022-07-12 03:45:13.88,2022-07-12 04:01:44.056,SYSTEM
157,A_APPROVED,2022-07-12 03:30:31.431,2022-07-12 04:05:38.895,SYSTEM
162,A_PREACCEPTED,2022-07-12 03:54:33.501,2022-07-12 04:08:33.533,SYSTEM
162,W_Complete_preaccepted_appl,2022-07-12 04:08:33.533,2022-07-12 04:12:26.831,SYSTEM
162,A_ACCEPTED,2022-07-12 04:12:26.831,2022-07-12 04:17:59.455,SYSTEM
162,A_FINALIZED,2022-07-12 04:17:59.455,2022-07-12 04:23:42.883,SYSTEM
160,A_PREACCEPTED,2022-07-12 03:51:30.244,2022-07-12 04:24:18.601,SYSTEM
158,W_Assess_application,2022-07-12 03:25:29.816,2022-07-12 04:25:42.194,SYSTEM
156,A_ACCEPTED,2022-07-12 04:01:44.056,2022-07-12 04:30:58.59,SYSTEM
158,W_Call_missing_information,2022-07-12 04:25:42.194,2022-07-12 04:35:38.23,SYSTEM
163,Start,2022-07-12 04:37:42.842,2022-07-12 04:37:42.842,SYSTEM
163,A_SUBMITTED,2022-07-12 04:37:42.842,2022-07-12 04:38:53.281,SYSTEM
156,A_FINALIZED,2022-07-12 04:30:58.59,2022-07-12 04:39:38.145,SYSTEM
156,O_SELECTED,2022-07-12 04:39:38.145,2022-07-12 04:40:07.071,SYSTEM
152,A_ACTIVATED,2022-07-12 02:49:59.099,2022-07-12 04:40:17.317,SYSTEM
152,End,2022-07-12 04:40:17.317,2022-07-12 04:40:17.317,SYSTEM
160,W_Complete_preaccepted_appl,2022-07-12 04:24:18.601,2022-07-12 04:46:55.01,SYSTEM
162,O_SELECTED,2022-07-12 04:23:42.883,2022-07-12 04:47:00.332,SYSTEM
161,W_Complete_preaccepted_appl,2022-07-12 03:32:11.639,2022-07-12 04:50:29.512,SYSTEM
162,O_CREATED,2022-07-12 04:47:00.332,2022-07-12 04:52:00.865,SYSTEM
162,O_SENT,2022-07-12 04:52:00.865,2022-07-12 04:56:03.444,SYSTEM
156,O_CREATED,2022-07-12 04:40:07.071,2022-07-12 05:00:07.537,SYSTEM
150,A_REGISTERED,2022-07-12 01:49:38.005,2022-07-12 05:01:18.042,SYSTEM
162,W_Call_after_offer,2022-07-12 04:56:03.444,2022-07-12 05:01:20.057,SYSTEM
163,A_PARTLYSUBMITTED,2022-07-12 04:38:53.281,2022-07-12 05:03:14.176,SYSTEM
164,Start,2022-07-12 05:06:54.036,2022-07-12 05:06:54.036,SYSTEM
165,Start,2022-07-12 05:08:03.117,2022-07-12 05:08:03.117,SYSTEM
161,A_ACCEPTED,2022-07-12 04:50:29.512,2022-07-12 05:10:02.619,SYSTEM
160,A_ACCEPTED,2022-07-12 04:46:55.01,2022-07-12 05:14:11.438,SYSTEM
156,O_SENT,2022-07-12 05:00:07.537,2022-07-12 05:15:02.736,SYSTEM
163,W_Fix_incomplete_submission,2022-07-12 05:03:14.176,2022-07-12 05:15:07.97,SYSTEM
160,A_FINALIZED,2022-07-12 05:14:11.438,2022-07-12 05:15:58.722,SYSTEM
162,O_SENT_BACK,2022-07-12 05:01:20.057,2022-07-12 05:16:40.2,SYSTEM
150,A_ACTIVATED,2022-07-12 05:01:18.042,2022-07-12 05:17:39.642,SYSTEM
150,End,2022-07-12 05:17:39.642,2022-07-12 05:17:39.642,SYSTEM
153,A_APPROVED,2022-07-12 03:31:30.059,2022-07-12 05:19:42.49,SYSTEM
158,O_ACCEPTED,2022-07-12 04:35:38.23,2022-07-12 05:22:50.862,SYSTEM
155,O_SENT,2022-07-12 03:20:40.105,2022-07-12 05:23:42.705,SYSTEM
155,W_Call_after_offer,2022-07-12 05:23:42.705,2022-07-12 05:30:01.494,SYSTEM
155,O_SENT_BACK,2022-07-12 05:30:01.494,2022-07-12 05:36:41.154,SYSTEM
156,W_Call_after_offer,2022-07-12 05:15:02.736,2022-07-12 05:38:27.301,SYSTEM
162,W_Assess_application,2022-07-12 05:16:40.2,2022-07-12 05:41:08.059,SYSTEM
160,O_SELECTED,2022-07-12 05:15:58.722,2022-07-12 05:41:52.149,SYSTEM
160,O_CREATED,2022-07-12 05:41:52.149,2022-07-12 05:49:06.277,SYSTEM
155,W_Assess_application,2022-07-12 05:36:41.154,2022-07-12 05:50:55.647,SYSTEM
163,A_PREACCEPTED,2022-07-12 05:15:07.97,2022-07-12 05:51:44.482,SYSTEM
155,W_Call_missing_information,2022-07-12 05:50:55.647,2022-07-12 05:59:30.242,SYSTEM
153,A_REGISTERED,2022-07-12 05:19:42.49,2022-07-12 06:01:04.807,SYSTEM
165,A_SUBMITTED,2022-07-12 05:08:03.117,2022-07-12 06:01:17.6,SYSTEM
164,A_SUBMITTED,2022-07-12 05:06:54.036,2022-07-12 06:02:54.7,SYSTEM
158,A_APPROVED,2022-07-12 05:22:50.862,2022-07-12 06:05:39.607,SYSTEM
155,O_ACCEPTED,2022-07-12 05:59:30.242,2022-07-12 06:09:33.95,SYSTEM
163,W_Complete_preaccepted_appl,2022-07-12 05:51:44.482,2022-07-12 06:15:20.22,SYSTEM
155,A_APPROVED,2022-07-12 06:09:33.95,2022-07-12 06:18:20.171,SYSTEM
162,W_Call_missing_information,2022-07-12 05:41:08.059,2022-07-12 06:21:51.699,SYSTEM
156,O_SENT_BACK,2022-07-12 05:38:27.301,2022-07-12 06:22:51.267,SYSTEM
157,A_REGISTERED,2022-07-12 04:05:38.895,2022-07-12 06:22:57.204,SYSTEM
156,W_Assess_application,2022-07-12 06:22:51.267,2022-07-12 06:29:42.821,SYSTEM
163,A_ACCEPTED,2022-07-12 06:15:20.22,2022-07-12 06:31:25.737,SYSTEM
164,A_PARTLYSUBMITTED,2022-07-12 06:02:54.7,2022-07-12 06:33:53.074,SYSTEM
153,A_ACTIVATED,2022-07-12 06:01:04.807,2022-07-12 06:47:40.362,SYSTEM
153,End,2022-07-12 06:47:40.362,2022-07-12 06:47:40.362,SYSTEM
160,O_SENT,2022-07-12 05:49:06.277,2022-07-12 06:47:53.729,SYSTEM
163,A_FINALIZED,2022-07-12 06:31:25.737,2022-07-12 06:48:29.495,SYSTEM
156,W_Call_missing_information,2022-07-12 06:29:42.821,2022-07-12 06:52:02.849,SYSTEM
165,A_PARTLYSUBMITTED,2022-07-12 06:01:17.6,2022-07-12 06:56:10.59,SYSTEM
164,W_Fix_incomplete_submission,2022-07-12 06:33:53.074,2022-07-12 06:56:12.032,SYSTEM
156,O_ACCEPTED,2022-07-12 06:52:02.849,2022-07-12 06:56:20.81,SYSTEM
163,O_SELECTED,2022-07-12 06:48:29.495,2022-07-12 06:56:32.0,SYSTEM
156,A_APPROVED,2022-07-12 06:56:20.81,2022-07-12 06:57:30.865,SYSTEM
163,O_CREATED,2022-07-12 06:56:32.0,2022-07-12 06:58:57.104,SYSTEM
163,O_SENT,2022-07-12 06:58:57.104,2022-07-12 07:00:46.734,SYSTEM
160,W_Call_after_offer,2022-07-12 06:47:53.729,2022-07-12 07:03:45.15,SYSTEM
165,W_Fix_incomplete_submission,2022-07-12 06:56:10.59,2022-07-12 07:03:50.814,SYSTEM
159,O_SENT,2022-07-12 03:20:11.564,2022-07-12 07:03:56.675,SYSTEM
159,W_Call_after_offer,2022-07-12 07:03:56.675,2022-07-12 07:13:05.444,SYSTEM
161,A_FINALIZED,2022-07-12 05:10:02.619,2022-07-12 07:19:55.043,SYSTEM
161,O_SELECTED,2022-07-12 07:19:55.043,2022-07-12 07:21:06.272,SYSTEM
158,A_REGISTERED,2022-07-12 06:05:39.607,2022-07-12 07:22:13.135,SYSTEM
161,O_CREATED,2022-07-12 07:21:06.272,2022-07-12 07:24:45.523,SYSTEM
163,W_Call_after_offer,2022-07-12 07:00:46.734,2022-07-12 07:26:33.418,SYSTEM
159,O_SENT_BACK,2022-07-12 07:13:05.444,2022-07-12 07:37:07.871,SYSTEM
165,A_PREACCEPTED,2022-07-12 07:03:50.814,2022-07-12 07:43:48.251,SYSTEM
160,O_SENT_BACK,2022-07-12 07:03:45.15,2022-07-12 08:02:15.106,SYSTEM
160,W_Assess_application,2022-07-12 08:02:15.106,2022-07-12 08:10:01.444,SYSTEM
164,A_PREACCEPTED,2022-07-12 06:56:12.032,2022-07-12 08:13:58.115,SYSTEM
155,A_REGISTERED,2022-07-12 06:18:20.171,2022-07-12 08:14:39.753,SYSTEM
160,W_Call_missing_information,2022-07-12 08:10:01.444,2022-07-12 08:15:06.323,SYSTEM
163,O_SENT_BACK,2022-07-12 07:26:33.418,2022-07-12 08:17:03.957,SYSTEM
158,A_ACTIVATED,2022-07-12 07:22:13.135,2022-07-12 08:18:58.677,SYSTEM
158,End,2022-07-12 08:18:58.677,2022-07-12 08:18:58.677,SYSTEM
159,W_Assess_application,2022-07-12 07:37:07.871,2022-07-12 08:20:37.661,SYSTEM
163,W_Assess_application,2022-07-12 08:17:03.957,2022-07-12 08:28:20.966,SYSTEM
163,W_Call_missing_information,2022-07-12 08:28:20.966,2022-07-12 08:30:46.487,SYSTEM
165,W_Complete_preaccepted_appl,2022-07-12 07:43:48.251,2022-07-12 08:32:57.322,SYSTEM
159,W_Call_missing_information,2022-07-12 08:20:37.661,2022-07-12 08:33:42.253,SYSTEM
165,A_ACCEPTED,2022-07-12 08:32:57.322,2022-07-12 08:37:53.048,SYSTEM
164,W_Complete_preaccepted_appl,2022-07-12 08:13:58.115,2022-07-12 08:38:54.934,SYSTEM
164,A_ACCEPTED,2022-07-12 08:38:54.934,2022-07-12 08:53:47.324,SYSTEM
161,O_SENT,2022-07-12 07:24:45.523,2022-07-12 08:54:49.348,SYSTEM
161,W_Call_after_offer,2022-07-12 08:54:49.348,2022-07-12 09:04:21.496,SYSTEM
159,O_ACCEPTED,2022-07-12 08:33:42.253,2022-07-12 09:04:43.836,SYSTEM
163,O_ACCEPTED,2022-07-12 08:30:46.487,2022-07-12 09:04:54.646,SYSTEM
159,A_APPROVED,2022-07-12 09:04:43.836,2022-07-12 09:10:28.862,SYSTEM
161,O_SENT_BACK,2022-07-12 09:04:21.496,2022-07-12 09:11:56.696,SYSTEM
155,A_ACTIVATED,2022-07-12 08:14:39.753,2022-07-12 09:12:22.93,SYSTEM
155,End,2022-07-12 09:12:22.93,2022-07-12 09:12:22.93,SYSTEM
165,A_FINALIZED,2022-07-12 08:37:53.048,2022-07-12 09:18:23.624,SYSTEM
164,A_FINALIZED,2022-07-12 08:53:47.324,2022-07-12 09:21:41.274,SYSTEM
165,O_SELECTED,2022-07-12 09:18:23.624,2022-07-12 09:24:59.917,SYSTEM
165,O_CREATED,2022-07-12 09:24:59.917,2022-07-12 09:25:56.115,SYSTEM
160,O_ACCEPTED,2022-07-12 08:15:06.323,2022-07-12 09:30:05.445,SYSTEM
161,W_Assess_application,2022-07-12 09:11:56.696,2022-07-12 09:33:41.861,SYSTEM
164,O_SELECTED,2022-07-12 09:21:41.274,2022-07-12 09:49:15.389,SYSTEM
157,A_ACTIVATED,2022-07-12 06:22:57.204,2022-07-12 09:50:29.775,SYSTEM
157,End,2022-07-12 09:50:29.775,2022-07-12 09:50:29.775,SYSTEM
160,A_APPROVED,2022-07-12 09:30:05.445,2022-07-12 09:55:45.529,SYSTEM
156,A_REGISTERED,2022-07-12 06:57:30.865,2022-07-12 09:57:16.397,SYSTEM
164,O_CREATED,2022-07-12 09:49:15.389,2022-07-12 09:58:21.946,SYSTEM
161,W_Call_missing_information,2022-07-12 09:33:41.861,2022-07-12 09:59:00.037,SYSTEM
159,A_REGISTERED,2022-07-12 09:10:28.862,2022-07-12 10:06:01.541,SYSTEM
165,O_SENT,2022-07-12 09:25:56.115,2022-07-12 10:23:18.699,SYSTEM
159,A_ACTIVATED,2022-07-12 10:06:01.541,2022-07-12 10:24:05.807,SYSTEM
159,End,2022-07-12 10:24:05.807,2022-07-12 10:24:05.807,SYSTEM
160,A_REGISTERED,2022-07-12 09:55:45.529,2022-07-12 10:25:11.9,SYSTEM
156,A_ACTIVATED,2022-07-12 09:57:16.397,2022-07-12 10:48:20.158,SYSTEM
156,End,2022-07-12 10:48:20.158,2022-07-12 10:48:20.158,SYSTEM
161,O_ACCEPTED,2022-07-12 09:59:00.037,2022-07-12 10:57:26.466,SYSTEM
165,W_Call_after_offer,2022-07-12 10:23:18.699,2022-07-12 10:59:16.913,SYSTEM
165,O_SENT_BACK,2022-07-12 10:59:16.913,2022-07-12 11:01:08.815,SYSTEM
165,W_Assess_application,2022-07-12 11:01:08.815,2022-07-12 11:10:07.817,SYSTEM
165,W_Call_missing_information,2022-07-12 11:10:07.817,2022-07-12 11:19:27.602,SYSTEM
165,O_ACCEPTED,2022-07-12 11:19:27.602,2022-07-12 11:24:08.021,SYSTEM
164,O_SENT,2022-07-12 09:58:21.946,2022-07-12 11:25:07.931,SYSTEM
163,A_APPROVED,2022-07-12 09:04:54.646,2022-07-12 11:30:19.905,SYSTEM
164,W_Call_after_offer,2022-07-12 11:25:07.931,2022-07-12 11:40:30.375,SYSTEM
160,A_ACTIVATED,2022-07-12 10:25:11.9,2022-07-12 11:40:45.311,SYSTEM
160,End,2022-07-12 11:40:45.311,2022-07-12 11:40:45.311,SYSTEM
165,A_APPROVED,2022-07-12 11:24:08.021,2022-07-12 11:41:58.051,SYSTEM
161,A_APPROVED,2022-07-12 10:57:26.466,2022-07-12 11:46:21.588,SYSTEM
161,A_REGISTERED,2022-07-12 11:46:21.588,2022-07-12 11:46:59.098,SYSTEM
165,A_REGISTERED,2022-07-12 11:41:58.051,2022-07-12 11:59:15.154,SYSTEM
166,Start,2022-07-12 12:11:37.825,2022-07-12 12:11:37.825,SYSTEM
167,Start,2022-07-12 12:17:03.152,2022-07-12 12:17:03.152,SYSTEM
164,O_SENT_BACK,2022-07-12 11:40:30.375,2022-07-12 12:17:56.416,SYSTEM
167,A_SUBMITTED,2022-07-12 12:17:03.152,2022-07-12 12:40:56.969,SYSTEM
161,A_ACTIVATED,2022-07-12 11:46:59.098,2022-07-12 12:50:21.806,SYSTEM
161,End,2022-07-12 12:50:21.806,2022-07-12 12:50:21.806,SYSTEM
167,A_PARTLYSUBMITTED,2022-07-12 12:40:56.969,2022-07-12 12:54:37.23,SYSTEM
163,A_REGISTERED,2022-07-12 11:30:19.905,2022-07-12 12:57:41.454,SYSTEM
168,Start,2022-07-12 12:57:58.025,2022-07-12 12:57:58.025,SYSTEM
165,A_ACTIVATED,2022-07-12 11:59:15.154,2022-07-12 12:59:06.957,SYSTEM
165,End,2022-07-12 12:59:06.957,2022-07-12 12:59:06.957,SYSTEM
167,W_Fix_incomplete_submission,2022-07-12 12:54:37.23,2022-07-12 13:15:34.702,SYSTEM
167,A_PREACCEPTED,2022-07-12 13:15:34.702,2022-07-12 13:40:00.526,SYSTEM
164,W_Assess_application,2022-07-12 12:17:56.416,2022-07-12 13:40:59.406,SYSTEM
163,A_ACTIVATED,2022-07-12 12:57:41.454,2022-07-12 13:41:39.518,SYSTEM
163,End,2022-07-12 13:41:39.518,2022-07-12 13:41:39.518,SYSTEM
166,A_SUBMITTED,2022-07-12 12:11:37.825,2022-07-12 13:44:30.117,SYSTEM
167,W_Complete_preaccepted_appl,2022-07-12 13:40:00.526,2022-07-12 14:04:11.448,SYSTEM
167,A_ACCEPTED,2022-07-12 14:04:11.448,2022-07-12 14:04:51.798,SYSTEM
166,A_PARTLYSUBMITTED,2022-07-12 13:44:30.117,2022-07-12 14:38:44.79,SYSTEM
164,W_Call_missing_information,2022-07-12 13:40:59.406,2022-07-12 14:51:28.214,SYSTEM
167,A_FINALIZED,2022-07-12 14:04:51.798,2022-07-12 14:55:05.272,SYSTEM
162,O_ACCEPTED,2022-07-12 06:21:51.699,2022-07-12 14:56:12.128,SYSTEM
167,O_SELECTED,2022-07-12 14:55:05.272,2022-07-12 15:00:35.424,SYSTEM
164,O_ACCEPTED,2022-07-12 14:51:28.214,2022-07-12 15:07:50.185,SYSTEM
166,W_Fix_incomplete_submission,2022-07-12 14:38:44.79,2022-07-12 15:11:47.008,SYSTEM
168,A_SUBMITTED,2022-07-12 12:57:58.025,2022-07-12 15:12:30.34,SYSTEM
167,O_CREATED,2022-07-12 15:00:35.424,2022-07-12 15:20:31.996,SYSTEM
164,A_APPROVED,2022-07-12 15:07:50.185,2022-07-12 15:25:55.735,SYSTEM
164,A_REGISTERED,2022-07-12 15:25:55.735,2022-07-12 15:30:41.716,SYSTEM
166,A_PREACCEPTED,2022-07-12 15:11:47.008,2022-07-12 15:49:01.784,SYSTEM
169,Start,2022-07-12 15:53:52.636,2022-07-12 15:53:52.636,SYSTEM
162,A_APPROVED,2022-07-12 14:56:12.128,2022-07-12 15:54:46.624,SYSTEM
166,W_Complete_preaccepted_appl,2022-07-12 15:49:01.784,2022-07-12 16:14:04.863,SYSTEM
162,A_REGISTERED,2022-07-12 15:54:46.624,2022-07-12 16:18:47.054,SYSTEM
166,A_ACCEPTED,2022-07-12 16:14:04.863,2022-07-12 16:35:10.571,SYSTEM
169,A_SUBMITTED,2022-07-12 15:53:52.636,2022-07-12 16:39:34.157,SYSTEM
162,A_ACTIVATED,2022-07-12 16:18:47.054,2022-07-12 16:43:54.695,SYSTEM
162,End,2022-07-12 16:43:54.695,2022-07-12 16:43:54.695,SYSTEM
166,A_FINALIZED,2022-07-12 16:35:10.571,2022-07-12 16:46:26.507,SYSTEM
166,O_SELECTED,2022-07-12 16:46:26.507,2022-07-12 16:49:10.313,SYSTEM
169,A_PARTLYSUBMITTED,2022-07-12 16:39:34.157,2022-07-12 17:10:50.879,SYSTEM
166,O_CREATED,2022-07-12 16:49:10.313,2022-07-12 17:12:16.899,SYSTEM
166,O_SENT,2022-07-12 17:12:16.899,2022-07-12 17:15:56.375,SYSTEM
168,A_PARTLYSUBMITTED,2022-07-12 15:12:30.34,2022-07-12 17:17:45.334,SYSTEM
169,W_Fix_incomplete_submission,2022-07-12 17:10:50.879,2022-07-12 17:24:04.074,SYSTEM
169,A_PREACCEPTED,2022-07-12 17:24:04.074,2022-07-12 17:29:44.615,SYSTEM
168,W_Fix_incomplete_submission,2022-07-12 17:17:45.334,2022-07-12 17:34:35.781,SYSTEM
166,W_Call_after_offer,2022-07-12 17:15:56.375,2022-07-12 17:37:45.861,SYSTEM
170,Start,2022-07-12 17:44:10.908,2022-07-12 17:44:10.908,SYSTEM
167,O_SENT,2022-07-12 15:20:31.996,2022-07-12 17:48:56.514,SYSTEM
167,W_Call_after_offer,2022-07-12 17:48:56.514,2022-07-12 18:06:38.494,SYSTEM
168,A_PREACCEPTED,2022-07-12 17:34:35.781,2022-07-12 18:31:39.925,SYSTEM
168,W_Complete_preaccepted_appl,2022-07-12 18:31:39.925,2022-07-12 18:35:56.593,SYSTEM
168,A_ACCEPTED,2022-07-12 18:35:56.593,2022-07-12 18:46:15.293,SYSTEM
169,W_Complete_preaccepted_appl,2022-07-12 17:29:44.615,2022-07-12 18:48:15.769,SYSTEM
169,A_ACCEPTED,2022-07-12 18:48:15.769,2022-07-12 18:56:44.08,SYSTEM
164,A_ACTIVATED,2022-07-12 15:30:41.716,2022-07-12 18:57:19.967,SYSTEM
164,End,2022-07-12 18:57:19.967,2022-07-12 18:57:19.967,SYSTEM
167,O_SENT_BACK,2022-07-12 18:06:38.494,2022-07-12 19:00:56.731,SYSTEM
166,O_SENT_BACK,2022-07-12 17:37:45.861,2022-07-12 19:05:25.853,SYSTEM
169,A_FINALIZED,2022-07-12 18:56:44.08,2022-07-12 19:28:22.665,SYSTEM
169,O_SELECTED,2022-07-12 19:28:22.665,2022-07-12 19:29:47.073,SYSTEM
166,W_Assess_application,2022-07-12 19:05:25.853,2022-07-12 19:38:15.135,SYSTEM
169,O_CREATED,2022-07-12 19:29:47.073,2022-07-12 19:41:09.348,SYSTEM
171,Start,2022-07-12 19:44:16.922,2022-07-12 19:44:16.922,SYSTEM
166,W_Call_missing_information,2022-07-12 19:38:15.135,2022-07-12 19:48:55.272,SYSTEM
167,W_Assess_application,2022-07-12 19:00:56.731,2022-07-12 20:00:53.587,SYSTEM
166,O_CANCELLED,2022-07-12 19:48:55.272,2022-07-12 20:01:36.681,SYSTEM
168,A_FINALIZED,2022-07-12 18:46:15.293,2022-07-12 20:02:16.042,SYSTEM
168,O_SELECTED,2022-07-12 20:02:16.042,2022-07-12 20:03:48.981,SYSTEM
168,O_CREATED,2022-07-12 20:03:48.981,2022-07-12 20:06:41.66,SYSTEM
166,O_SELECTED,2022-07-12 20:01:36.681,2022-07-12 20:17:45.845,SYSTEM
166,O_CREATED,2022-07-12 20:17:45.845,2022-07-12 20:23:42.888,SYSTEM
167,W_Call_missing_information,2022-07-12 20:00:53.587,2022-07-12 20:51:56.902,SYSTEM
167,O_ACCEPTED,2022-07-12 20:51:56.902,2022-07-12 21:10:20.502,SYSTEM
169,O_SENT,2022-07-12 19:41:09.348,2022-07-12 21:11:48.93,SYSTEM
166,O_SENT,2022-07-12 20:23:42.888,2022-07-12 21:28:22.201,SYSTEM
170,A_SUBMITTED,2022-07-12 17:44:10.908,2022-07-12 21:30:20.617,SYSTEM
166,W_Call_after_offer,2022-07-12 21:28:22.201,2022-07-12 21:30:21.089,SYSTEM
167,A_APPROVED,2022-07-12 21:10:20.502,2022-07-12 21:31:18.815,SYSTEM
169,W_Call_after_offer,2022-07-12 21:11:48.93,2022-07-12 21:35:15.94,SYSTEM
169,O_SENT_BACK,2022-07-12 21:35:15.94,2022-07-12 21:44:40.039,SYSTEM
167,A_REGISTERED,2022-07-12 21:31:18.815,2022-07-12 21:49:16.262,SYSTEM
166,O_SENT_BACK,2022-07-12 21:30:21.089,2022-07-12 21:49:16.398,SYSTEM
170,A_PARTLYSUBMITTED,2022-07-12 21:30:20.617,2022-07-12 21:58:13.757,SYSTEM
